# METADATA:
# ME098: [MAE] ESPE - PARIS
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;humidite;point_de_rosee;vent_moyen;vent_rafales;vent_direction;pluie_3h;pluie_1h
station_id;dh_utc;degC;hPa;%;degC;km/h;km/h;deg;mm;mm
ME098;2026-06-17 08:20:00;25.3;1016.7;53;15;0;;247;;
ME098;2026-06-17 08:30:00;25.9;1016.5;51;15;0;;247;;
ME098;2026-06-17 08:40:00;26.4;1016.5;51;15.6;0;;247;;
ME098;2026-06-17 08:50:00;26.8;1016.5;49;15;0;;247;;
ME098;2026-06-17 09:00:00;27.3;1016.5;48;15.6;0;;247;;0
ME098;2026-06-17 09:10:00;27.7;1016.5;49;16.1;0;;247;;
ME098;2026-06-17 09:20:00;28.3;1016.4;47;16.1;0;;247;;
ME098;2026-06-17 09:30:00;28.3;1016.4;46;15.6;0;;247;;
ME098;2026-06-17 09:40:00;28.7;1016.5;47;16.1;0;;247;;
ME098;2026-06-17 09:50:00;29.2;1016.5;45;16.1;0;;247;;
ME098;2026-06-17 10:00:00;29.6;1016.4;44;16.1;0;;247;;0
ME098;2026-06-17 10:10:00;29.8;1016.5;43;16.1;0;;247;;
ME098;2026-06-17 10:20:00;29.9;1016.4;42;15.6;0;;247;;
ME098;2026-06-17 10:30:00;30.2;1016.3;43;16.1;0;;247;;
ME098;2026-06-17 10:40:00;30.2;1016.3;39;15;0;;247;;
ME098;2026-06-17 10:50:00;29.8;1016.2;42;15.6;0;;247;;
ME098;2026-06-17 11:00:00;30.1;1016.1;42;15.6;0;;247;;0
ME098;2026-06-17 11:10:00;30.8;1016;41;16.1;0;;247;;
ME098;2026-06-17 11:20:00;31.2;1016;39;15.6;0;;247;;
ME098;2026-06-17 11:30:00;31.4;1016;40;16.1;0;;247;;
ME098;2026-06-17 11:40:00;31.6;1016;40;16.7;0;;247;;
