Nom Station;station_id;dh_utc;dh_utc_heure;proba_pluie;prediction;temperature_degC;humidite_%;pression_hPa;vent_moyen_km/h;pluie_1h_mm;alerte;Interpretation;Probabilite
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 09:00;09:00:00;7,70E-05;0;5,4;74;1034,8;6,4;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;02/03/2025 09:00;09:00:00;0,000108948;0;5,1;76;1032,7;0,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 09:00;09:00:00;0,000302317;0;4,9;81;1029,4;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 10:00;10:00:00;5,69E-05;0;6,8;69;1034,4;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 10:00;10:00:00;7,35E-05;0;7,8;69;1029;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 11:00;11:00:00;4,00E-05;0;7,5;66;1034;8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;02/03/2025 11:00;11:00:00;0,000146184;0;9,7;63;1028,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 12:00;12:00:00;4,30E-05;0;9,6;58;1033,1;6,4;0;0;Aucune pluie;0
Paris 20ème - Porte de Vincennes;000EW;02/03/2025 12:00;12:00:00;0,000178343;0;9,3;59;1031,1;0,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;02/03/2025 12:00;12:00:00;9,55E-05;0;11,1;59;1027,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 13:00;13:00:00;9,23E-05;0;10;59;1032,2;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 13:00;13:00:00;8,08E-05;0;12,5;56;1026,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 14:00;14:00:00;5,31E-05;0;10,7;57;1031,6;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 14:00;14:00:00;7,33E-05;0;13,2;53;1026,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 15:00;15:00:00;6,39E-05;0;11;54;1031,3;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 15:00;15:00:00;5,34E-05;0;13,2;50;1025,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 16:00;16:00:00;8,81E-05;0;10,9;56;1031,1;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 16:00;16:00:00;0,000170839;0;11,5;55;1025,6;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 17:00;17:00:00;3,86E-05;0;10,6;56;1030,8;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;02/03/2025 17:00;17:00:00;6,76E-05;0;10,7;56;1025,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 18:00;18:00:00;8,72E-05;0;10,1;58;1031;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 18:00;18:00:00;0,000108328;0;10;61;1025,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 19:00;19:00:00;0,000363722;0;8,4;69;1031,3;8;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;02/03/2025 19:00;19:00:00;0,000371686;0;8,8;70;1025,9;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 20:00;20:00:00;0,000122028;0;7,7;73;1031,3;6,4;0;0;Aucune pluie;0,01
Paris 20ème - Porte de Vincennes;000EW;02/03/2025 20:00;20:00:00;0,000409044;0;7,8;72;1029,4;1,6;0;0;Aucune pluie;0,04
Paris 16ème - Trocadéro;ME098;02/03/2025 20:00;20:00:00;0,000199246;0;7,9;74;1025,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 21:00;21:00:00;9,45E-05;0;7,3;74;1031,4;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 21:00;21:00:00;0,000110938;0;7,4;75;1026,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 22:00;22:00:00;0,000183959;0;6,8;75;1031,5;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;02/03/2025 22:00;22:00:00;0,000148434;0;6,7;77;1026,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;02/03/2025 23:00;23:00:00;9,50E-05;0;6,5;76;1031;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;02/03/2025 23:00;23:00:00;5,56E-05;0;5,9;78;1025,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 00:00;00:00:00;8,36E-05;0;6,2;77;1030,8;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 00:00;00:00:00;0,000363237;0;5,1;80;1025,4;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 01:00;01:00:00;0,000245986;0;5,6;79;1030,7;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;03/03/2025 01:00;01:00:00;0,000395637;0;4,8;82;1025,4;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 02:00;02:00:00;5,50E-05;0;5,2;79;1030,3;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 02:00;02:00:00;0,000162105;0;4;84;1025;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 03:00;03:00:00;0,000102426;0;4,7;81;1029,9;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 03:00;03:00:00;0,000196178;0;3,7;86;1024,5;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 04:00;04:00:00;7,32E-05;0;4,7;81;1029,7;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 04:00;04:00:00;0,000163115;0;3,1;87;1024,3;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 05:00;05:00:00;6,39E-05;0;4,2;81;1029,8;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 05:00;05:00:00;0,000299566;0;2,9;89;1024,5;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 06:00;06:00:00;0,000206879;0;3,8;82;1030,1;4,8;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 07:00;07:00:00;0,000196359;0;3,3;83;1030,6;6,4;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 08:00;08:00:00;0,000111237;0;4;82;1031;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 08:00;08:00:00;0,000241197;0;3,3;90;1025,6;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 09:00;09:00:00;8,40E-05;0;6,3;74;1030,9;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 09:00;09:00:00;0,0001701;0;4,7;87;1025,5;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 10:00;10:00:00;6,57E-05;0;8,1;65;1030,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 10:00;10:00:00;9,21E-05;0;8,7;72;1025,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 11:00;11:00:00;7,76E-05;0;9,6;59;1030,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 11:00;11:00:00;7,56E-05;0;11,2;57;1025,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 12:00;12:00:00;5,54E-05;0;9,7;57;1030;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 12:00;12:00:00;5,92E-05;0;12,3;53;1024,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 13:00;13:00:00;7,26E-05;0;11,1;54;1029,1;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 13:00;13:00:00;5,49E-05;0;13,8;50;1023,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 14:00;14:00:00;0,000128507;0;11,6;53;1028,7;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 14:00;14:00:00;6,94E-05;0;14,1;47;1023,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 15:00;15:00:00;4,55E-05;0;11,9;52;1028,3;4,8;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/03/2025 15:00;15:00:00;6,16E-05;0;14,6;46;1022,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 16:00;16:00:00;0,000115626;0;11,6;53;1028,1;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 16:00;16:00:00;0,000112647;0;12,3;52;1022,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 17:00;17:00:00;5,00E-05;0;11,4;54;1027,9;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;03/03/2025 17:00;17:00:00;0,000154245;0;11,3;56;1022,5;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 18:00;18:00:00;0,000115389;0;11;58;1027,9;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 18:00;18:00:00;0,000103755;0;10,4;60;1022,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 19:00;19:00:00;0,000103366;0;10,7;59;1028,2;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 19:00;19:00:00;8,92E-05;0;9,1;65;1022,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 20:00;20:00:00;0,000156065;0;9,7;63;1028,3;6,4;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;03/03/2025 20:00;20:00:00;9,54E-05;0;9;67;1022,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 21:00;21:00:00;0,000129164;0;8,9;65;1028,4;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 21:00;21:00:00;9,08E-05;0;8,4;69;1023;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 22:00;22:00:00;0,000230525;0;8,8;66;1028,2;1,6;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;03/03/2025 22:00;22:00:00;4,94E-05;0;7,7;70;1022,7;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;03/03/2025 23:00;23:00:00;0,000115166;0;8,4;67;1027,8;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;03/03/2025 23:00;23:00:00;0,000129806;0;6,6;73;1022,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 00:00;00:00:00;3,77E-05;0;7,7;70;1027,6;6,4;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;04/03/2025 00:00;00:00:00;0,000277311;0;5,8;77;1022,3;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 01:00;01:00:00;0,000147506;0;7,4;71;1027,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 01:00;01:00:00;0,000551449;0;5,5;79;1022;0;0;0;Aucune pluie;0,06
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 02:00;02:00:00;6,65E-05;0;6,9;72;1027,2;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 02:00;02:00:00;0,000437964;0;5;81;1021,9;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 03:00;03:00:00;0,000111796;0;6,6;74;1026,8;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 03:00;03:00:00;0,00011658;0;4,3;82;1021,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 04:00;04:00:00;0,000111502;0;5,9;76;1026,9;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 04:00;04:00:00;0,000291463;0;4,1;85;1021,7;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 05:00;05:00:00;9,87E-05;0;5,7;77;1026,8;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 05:00;05:00:00;0,000101185;0;3,8;86;1021,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 06:00;06:00:00;0,000488415;0;5,1;78;1027;6,4;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 07:00;07:00:00;0,000134674;0;4,7;78;1027,1;4,8;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 08:00;08:00:00;0,00015669;0;4,9;77;1027,6;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/03/2025 08:00;08:00:00;7,21E-05;0;4,4;86;1022,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 09:00;09:00:00;0,000184114;0;6,2;74;1027,8;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;04/03/2025 09:00;09:00:00;0,000233637;0;5,6;83;1022,5;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 10:00;10:00:00;7,23E-05;0;8,3;67;1027,4;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 10:00;10:00:00;0,000234352;0;8,3;78;1022,1;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 11:00;11:00:00;6,13E-05;0;9,4;63;1027;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 11:00;11:00:00;8,47E-05;0;9,8;65;1021,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 12:00;12:00:00;4,38E-05;0;10,7;59;1026,7;1,6;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;04/03/2025 12:00;12:00:00;9,35E-05;0;10,7;64;1021,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 13:00;13:00:00;8,59E-05;0;11,4;57;1026,1;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 13:00;13:00:00;0,000119871;0;11,8;58;1020,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 14:00;14:00:00;5,38E-05;0;12;55;1026;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 14:00;14:00:00;5,97E-05;0;12,3;57;1020,8;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 15:00;15:00:00;6,84E-05;0;12,4;55;1026,2;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 15:00;15:00:00;5,88E-05;0;13,1;55;1020,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 16:00;16:00:00;3,67E-05;0;13,7;51;1025,8;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;04/03/2025 16:00;16:00:00;5,44E-05;0;13,7;53;1020,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 17:00;17:00:00;2,95E-05;0;14,1;49;1025,6;3,2;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;04/03/2025 17:00;17:00:00;0,000113312;0;12,9;55;1020,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 18:00;18:00:00;9,87E-05;0;13,3;53;1025,5;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 18:00;18:00:00;8,26E-05;0;11,6;58;1020,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 19:00;19:00:00;9,25E-05;0;12,8;55;1025,6;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 19:00;19:00:00;9,52E-05;0;9,6;62;1020,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 20:00;20:00:00;9,84E-05;0;12,4;56;1025,7;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 20:00;20:00:00;0,000113723;0;8,1;67;1020,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 21:00;21:00:00;6,95E-05;0;12,1;59;1025,9;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 21:00;21:00:00;0,000127658;0;6,9;72;1020,6;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 22:00;22:00:00;6,13E-05;0;11,6;60;1025,8;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 22:00;22:00:00;0,000408847;0;6,1;78;1020,6;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;04/03/2025 23:00;23:00:00;9,13E-05;0;10,2;66;1025,5;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;04/03/2025 23:00;23:00:00;0,000378931;0;5,6;81;1020,3;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 00:00;00:00:00;5,03E-05;0;9,3;68;1025,4;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 00:00;00:00:00;0,000702382;0;4,9;83;1020,3;0;0;0;Aucune pluie;0,07
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 01:00;01:00:00;0,000144535;0;8,8;72;1025,4;1,6;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 02:00;02:00:00;5,91E-05;0;8,5;73;1025,5;3,2;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 03:00;03:00:00;0,000168061;0;7,4;76;1025,6;4,8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 03:00;03:00:00;0,000535425;0;4,3;89;1020,4;0;0;0;Aucune pluie;0,05
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 04:00;04:00:00;0,000316372;0;7;78;1025,3;0;0;0;Aucune pluie;0,03
Paris 16ème - Trocadéro;ME098;05/03/2025 04:00;04:00:00;7,74E-05;0;4,2;88;1020;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 05:00;05:00:00;3,84E-05;0;6,6;77;1025,5;1,6;0;0;Aucune pluie;0
Paris 16ème - Trocadéro;ME098;05/03/2025 05:00;05:00:00;9,41E-05;0;3,7;88;1020,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 06:00;06:00:00;0,000153334;0;6,7;77;1025,6;1,6;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 07:00;07:00:00;0,000221428;0;6,9;77;1025,8;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 08:00;08:00:00;0,000227264;0;8,5;72;1026,1;1,6;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 08:00;08:00:00;0,000797703;0;5;91;1020,9;0;0;0;Aucune pluie;0,08
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 09:00;09:00:00;9,14E-05;0;9,8;65;1025,8;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 09:00;09:00:00;0,000237899;0;6,8;89;1020,7;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 10:00;10:00:00;0,000223131;0;11,7;60;1025,7;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 10:00;10:00:00;0,000111329;0;12;69;1020,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 11:00;11:00:00;0,000123423;0;13,2;56;1025,7;6,4;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 11:00;11:00:00;8,77E-05;0;14,7;58;1020,3;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 12:00;12:00:00;7,31E-05;0;14,9;52;1024,7;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 12:00;12:00:00;6,69E-05;0;16,4;50;1019,2;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 13:00;13:00:00;0,000195952;0;16,4;45;1023,8;8;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 13:00;13:00:00;9,30E-05;0;18,7;44;1018,5;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 14:00;14:00:00;9,06E-05;0;17,4;41;1023,2;8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 14:00;14:00:00;7,20E-05;0;20,3;39;1017,7;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 15:00;15:00:00;6,09E-05;0;18,5;38;1022,8;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 15:00;15:00:00;4,88E-05;0;20,7;36;1017,5;0;0;0;Aucune pluie;0
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 16:00;16:00:00;0,000107635;0;18,9;37;1022,5;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 16:00;16:00:00;8,88E-05;0;18,2;41;1017,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 17:00;17:00:00;0,000121878;0;18,2;40;1022,3;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 17:00;17:00:00;0,000111352;0;16,7;45;1016,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 18:00;18:00:00;7,81E-05;0;17,2;43;1022,3;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 18:00;18:00:00;0,000114733;0;14,4;51;1016,9;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 19:00;19:00:00;9,09E-05;0;16,3;47;1022,5;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 19:00;19:00:00;0,000179321;0;11,8;59;1017,2;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 20:00;20:00:00;9,09E-05;0;15,5;52;1022,4;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 20:00;20:00:00;0,000112364;0;10,3;62;1017;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 21:00;21:00:00;0,000157486;0;14,6;55;1022,3;0;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 21:00;21:00:00;0,000111618;0;9,2;68;1017,1;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 22:00;22:00:00;0,000220614;0;14,2;58;1022,3;0;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;05/03/2025 22:00;22:00:00;0,000223631;0;8,3;74;1017;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;05/03/2025 23:00;23:00:00;5,99E-05;0;12,8;59;1022;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;05/03/2025 23:00;23:00:00;0,000304958;0;7,7;78;1016,6;0;0;0;Aucune pluie;0,03
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 00:00;00:00:00;7,48E-05;0;11,7;65;1021,6;0;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;06/03/2025 00:00;00:00:00;0,000426062;0;7,7;82;1016,2;0;0;0;Aucune pluie;0,04
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 01:00;01:00:00;0,000166851;0;10,9;67;1021,2;1,6;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;06/03/2025 01:00;01:00:00;0,000242152;0;7,7;81;1015,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 02:00;02:00:00;0,00014578;0;10,5;68;1020,7;1,6;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;06/03/2025 02:00;02:00:00;0,000122051;0;7,5;81;1015,4;0;0;0;Aucune pluie;0,01
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 03:00;03:00:00;6,76E-05;0;10,1;65;1020,2;3,2;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;06/03/2025 03:00;03:00:00;0,000158267;0;7,2;80;1014,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 04:00;04:00:00;6,88E-05;0;9,2;66;1020,3;4,8;0;0;Aucune pluie;0,01
Paris 16ème - Trocadéro;ME098;06/03/2025 04:00;04:00:00;0,000242992;0;7,1;79;1014,8;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 05:00;05:00:00;0,000167379;0;8,5;68;1020,2;3,2;0;0;Aucune pluie;0,02
Paris 16ème - Trocadéro;ME098;06/03/2025 05:00;05:00:00;0,000211954;0;7;78;1014,9;0;0;0;Aucune pluie;0,02
Paris 6ème - Saint Germain des Prés;000CT;06/03/2025 06:00;06:00:00;0,000194842;0;7,9;69;1020,2;3,2;0;0;Aucune pluie;0,02
